date_column,nc_5g,g4_avail_auto,s1_failure,rrc_ue,traffic_4g,eut_4g_bh,eut_4g_bh_count_less_31,dl_prb_util,dl_prb_util_count_gt_09,cqi_bh,cqi_less_than_7,dl_user_thp_bhv,traffic_5g,da_5g
2025-07-17,NC-SBY-TMR-13,0.9999425070667872,1442,9683.337664500006,32082.97315439999,13.284167525661369,42,0.5607709436507936,53,9.137712111405609,7,4.145905385257394,0.0,0.0
2025-07-17,NC-SBY-TMR-14,0.9999970943005768,6408,7336.652915300001,24972.44795950001,13.95710772048929,21,0.5257841489296632,29,9.38961017722339,13,5.378686662334511,0.0,0.0
2025-07-17,NC-SBY-TMR-8,0.9997849215109148,392,7501.562452,26645.562568799996,13.782995431456945,19,0.5612251655629138,27,9.577011617461256,6,5.368362978359815,0.0,0.0
2025-07-17,NC-SBY-TMR-9,0.9994750482844807,413,7329.904813299999,26966.609314400008,14.74581979294479,24,0.5364197340490799,24,9.536092715166188,9,5.522173576223837,0.0,0.0
2025-07-17,NC-SBY-UTR-1,0.9996829113121464,1780,7069.504157800005,24868.1044084,13.147449946927372,33,0.5422770016759777,39,8.879943073435332,21,4.226102317964604,0.0,0.0
2025-07-17,NC-SBY-UTR-2,0.9999965828927176,1053,11655.932088799991,44243.20865249999,13.74177504552382,46,0.5587485716190472,58,9.408382906065638,15,4.480785883988237,0.0,0.0
2025-07-17,NC-SBY-UTR-3,0.9997593159028872,857,7769.922391000001,27417.11214600001,13.519734396941905,24,0.5445499489296632,41,9.38504960699381,10,4.491986874352904,0.0,0.0
2025-07-17,NC-SBY-UTR-4,0.9999974328124596,500,7056.192988800001,24354.166345499987,14.100033580827064,31,0.5803486842105259,36,9.689761230083866,2,4.600008991788307,0.0,0.0
2025-07-17,NC-SBY-UTR-5,0.9996112386962664,1215,8465.359991599995,29122.529226,13.233457188311691,34,0.5303084415584416,41,9.350514814846846,31,4.8532992055265,0.0,0.0
2025-07-17,NC-SBY-UTR-6,0.9999894677740992,999,7517.978251700002,23464.8887688,12.63336219636965,26,0.5685598360655741,33,9.386949072354705,10,4.776497117366652,0.0,0.0
2025-07-17,NC-SBY-UTR-7,0.9999977299467976,681,9882.60086169999,32725.27557570001,14.111450280110487,32,0.5555262430939224,54,9.343982405343134,17,4.236567607363116,0.0,0.0
2025-07-17,NC-SDA-UTR-24,0.9999979629633402,3145,10148.812010700009,34960.701916200014,12.190199270133336,43,0.5849437778666671,58,9.256309729416424,11,3.4230404974541653,0.0,0.0
2025-07-17,NC-SDA-UTR-25,0.9951592827703164,1269,8149.5096478,27585.680822700004,10.774044052013425,44,0.6347725752508363,58,9.187870128853888,15,3.607754406714125,0.0,0.0
2025-07-17,NC-SDA-UTR-26,0.9999946693435812,1099,8539.753255500002,29511.7023067,13.887592123028382,30,0.5805021031545744,43,9.658601287446473,17,4.3390220691558765,0.0,0.0
2025-07-17,OA_CLUSTER,0.999376751676944,28371,188516.250494,648417.4987652999,13.845809125129788,622,0.5450998378931063,868,9.358723461106983,268,4.811844204400899,0.0,0.0
2025-07-18,NC-SBY-BRT-15,0.999998469016726,1160,8488.458575299997,29270.184494099973,12.585799403561644,23,0.5542913241095888,44,9.428345592879785,18,4.705739152497306,0.0,0.0
2025-07-18,NC-SBY-BRT-16,0.999924309285556,472,9280.7635898,35846.338960900044,9.968104449597863,42,0.6271293565683645,53,9.18542962321367,10,3.932276355614104,0.0,0.0
2025-07-18,NC-SBY-BRT-17,0.9998912371068944,754,8687.902035799993,33029.23707060001,12.175711301358705,34,0.5808349184782607,54,9.033511529690308,8,4.181482490454851,0.0,0.0
2025-07-18,NC-SBY-SEL-18,0.9999978533322432,853,9349.377745799997,33416.50790540003,13.729874002644236,30,0.5259501201923077,49,9.20385352318532,13,4.670001152962814,0.0,0.0
2025-07-18,NC-SBY-SEL-19,0.9998742219350428,938,7603.055735100002,27033.1438474,13.5810918257703,30,0.526107142857143,35,9.026189864282028,20,4.4445039224708855,0.0,0.0
2025-07-18,NC-SBY-SEL-20,0.9999969769615212,654,8134.823399799992,28132.65055370002,14.20869236797902,22,0.5217618110236223,29,9.10242274185694,15,4.699444568846065,0.0,0.0
2025-07-18,NC-SBY-SEL-21,0.999998512739449,428,7008.181033600002,25440.20167650001,11.084515229670334,23,0.6087380952380949,43,9.177969929263211,4,4.354482403101859,0.0,0.0
2025-07-18,NC-SBY-SEL-22,0.9999978374665166,573,8116.974912900005,28151.04791270001,15.631019157446806,12,0.5151781914893615,21,9.50416453414962,7,5.619638225963702,0.0,0.0
2025-07-18,NC-SBY-SEL-23,0.9999984862235356,572,6340.756364399997,22623.46502970001,9.941425102100837,30,0.6432394957983193,39,9.161487196560932,5,3.66120445233419,0.0,0.0
2025-07-18,NC-SBY-TMR-10,0.9479068757558786,911,6546.395579599996,22238.34918729998,12.918635287543252,25,0.557379757785467,36,9.127490838020112,14,5.233174878814662,0.0,0.0
2025-07-18,NC-SBY-TMR-11,0.9999657828359672,1933,8440.181154400001,29821.368497099997,13.53052537696794,14,0.5327419825072885,24,9.342054292144605,9,5.741810384789891,0.0,0.0
2025-07-18,NC-SBY-TMR-12,0.9999979744474636,647,6191.179029600006,22620.5813279,17.30241812459547,8,0.4594085760517798,18,9.717137826743992,7,6.576511693692187,0.0,0.0
2025-07-18,NC-SBY-TMR-13,0.9999984874690592,1549,9178.100222799998,32443.641357900007,12.64687457936508,33,0.5669007936507938,43,8.988405932545339,9,4.27671691660846,0.0,0.0
2025-07-18,NC-SBY-TMR-14,0.9974890306574518,5703,7082.876488999999,25593.547981199976,13.049097155351676,25,0.5407813455657493,39,9.18687907970867,12,4.922411918183902,0.0,0.0
2025-07-18,NC-SBY-TMR-8,0.9999320949289874,1332,7256.9445716,27337.663694199997,11.6010988205298,45,0.6194503311258279,46,9.08151411366016,15,3.4134137234617543,0.0,0.0
2025-07-18,NC-SBY-TMR-9,0.9967601349305578,752,7160.054691300003,27715.885730499984,12.219102908282212,25,0.5764486196319023,36,9.248821086052676,14,4.884143335961434,0.0,0.0
2025-07-18,NC-SBY-UTR-1,0.9887253942056696,2874,6735.978163599996,24091.746009,13.00234948184357,41,0.5367097298882689,35,8.818618961054336,27,3.8115677329223945,0.0,0.0
2025-07-18,NC-SBY-UTR-2,0.9999840992127852,1944,11286.838747500002,45345.25081390004,12.156375973534985,59,0.5774319470699432,71,9.152622871343429,13,4.154006858391124,0.0,0.0
2025-07-18,NC-SBY-UTR-3,0.9967891586235008,591,7461.140805999999,27827.971837499997,12.92960392874618,24,0.548987767584098,38,9.34178109735586,12,4.684809083102651,0.0,0.0
2025-07-18,NC-SBY-UTR-4,0.9999337847932596,1508,6737.571132899995,24910.161145600006,13.384561662406012,14,0.5847490601503762,33,9.619010421864086,3,4.993970480130338,0.0,0.0
2025-07-18,NC-SBY-UTR-5,0.9999981406302318,1186,8421.765730299996,30107.5082778,12.915299180519488,30,0.5366831168831165,48,9.273595592048355,36,4.735692165392462,0.0,0.0
2025-07-18,NC-SBY-UTR-6,0.9999930786510212,1150,7505.066357899999,24308.06115480001,12.578342078688529,23,0.5714696721311474,38,9.378510547478472,5,4.806893908953226,0.0,0.0
2025-07-18,NC-SBY-UTR-7,0.9921099317925912,1082,9585.080261,33149.752705600025,13.289563897783928,31,0.5604714549723754,54,9.365893839388942,13,4.255644886463338,0.0,0.0
2025-07-18,NC-SDA-UTR-24,0.9989880786585704,2094,9917.2712819,35593.26643069999,10.984069294133327,59,0.6060686666666667,73,9.062025706323343,15,3.1506355476766674,0.0,0.0
2025-07-18,NC-SDA-UTR-25,0.9999723882101152,569,7837.068260299999,28287.99378939999,11.057605955518389,41,0.6326814381270899,58,9.181408540486286,13,3.739042843657376,0.0,0.0
2025-07-18,NC-SDA-UTR-26,0.9988627459595628,1309,8243.748687599997,30134.718576900013,12.308150785804418,40,0.5964376971608838,56,9.50696890918618,17,4.424252074358758,0.0,0.0
2025-07-18,OA_CLUSTER,0.9968520790314546,29566,182599.46633,660454.2671713001,12.92728489765616,643,0.5577959586325306,926,9.230630575389949,289,4.63263057362985,0.0,0.0
2025-07-19,NC-SBY-BRT-15,0.9999983193797992,789,8384.284444899993,29755.0556891,12.880347152876718,17,0.5467520547945198,31,9.584789690811265,15,5.587880541249749,0.0,0.0
2025-07-19,NC-SBY-BRT-16,0.9999918701946876,423,9122.212889899993,36874.00922630003,12.665760238337786,14,0.5592004021447718,24,9.376341883477638,3,5.737772379033264,0.0,0.0
2025-07-19,NC-SBY-BRT-17,0.9994402328114708,2011,8792.1760988,33564.078889200006,12.596013823913044,46,0.5673770380434783,56,9.112868534693336,11,3.923806224202142,0.0,0.0
2025-07-19,NC-SBY-SEL-18,0.999997802039735,963,8959.534010399992,34170.677548199994,15.344383756867463,20,0.5025212850602407,36,9.325966423675776,11,5.334704890069958,0.0,0.0
2025-07-19,NC-SBY-SEL-19,0.9999965345141196,623,7172.9577490999945,26554.831838099995,15.135647364705882,22,0.4876064425770308,32,8.922706000163284,28,4.195968772021309,0.0,0.0
2025-07-19,NC-SBY-SEL-20,0.9996385825992228,449,7169.4327236,26532.02763860003,16.52059209366756,20,0.4611726034300799,23,9.215771364251454,14,5.96770642015413,0.0,0.0
2025-07-19,NC-SBY-SEL-21,0.999978462908826,407,6453.153298499999,24857.9265373,13.41934825311355,6,0.5474807692307692,20,9.369607841658402,7,6.273668416155556,0.0,0.0
2025-07-19,NC-SBY-SEL-22,0.9998825609774676,914,7716.601643199997,27932.037726599992,16.679009099734042,17,0.4831582446808509,22,9.620374428487846,10,5.352140960874657,0.0,0.0
2025-07-19,NC-SBY-SEL-23,0.99999815204075,568,6163.229323900001,22547.373577699986,11.778846354621848,21,0.599689075630253,27,9.22810676267394,5,4.256220487580437,0.0,0.0
2025-07-19,NC-SBY-TMR-10,0.999998097966848,557,6201.218365499999,23013.31279400001,13.259939364013828,33,0.5337128027681657,30,8.88421175465334,30,4.475368932961612,0.0,0.0
2025-07-19,NC-SBY-TMR-11,0.9999976379440664,1756,7700.064061399997,28981.11892479999,15.577683967638492,8,0.4914348880466475,21,9.464482560058116,8,6.365043800930497,0.0,0.0
2025-07-19,NC-SBY-TMR-12,0.9999978226989366,495,5582.793805400004,21591.791562499973,19.911542799352763,6,0.398881067961165,10,9.878063466596393,11,8.10121936448325,0.0,0.0
2025-07-19,NC-SBY-TMR-13,0.9999985217931718,751,8359.9449746,31755.836371999994,16.167360391798944,12,0.4863880071428569,25,9.32849220232664,6,6.121105749171767,0.0,0.0
2025-07-19,NC-SBY-TMR-14,0.9999978013271402,5973,6828.953429000001,25587.656351799986,13.874094824159018,17,0.5027828746177369,23,9.195892000354224,8,5.424040463372149,0.0,0.0
2025-07-19,NC-SBY-TMR-8,0.9994918904831984,1029,7502.973749400005,28631.48751470001,12.921410542384104,23,0.5622408940397352,17,9.101546024107746,16,3.538515035420372,0.0,0.0
2025-07-19,NC-SBY-TMR-9,0.9998376788271096,571,6879.893026500002,28288.520047,15.657052843251536,6,0.494865797546012,9,9.546904352072149,0,7.138801846458227,0.0,0.0
2025-07-19,NC-SBY-UTR-1,0.996496508166564,1386,5527.938170899995,22075.480835300023,16.85706679720669,10,0.4268002793296086,4,9.195541626268112,20,6.48959984345086,0.0,0.0
2025-07-19,NC-SBY-UTR-2,0.9999975749581536,903,11328.378660199996,47023.0285539,13.58387461134216,26,0.5403119092627601,41,9.338871107301872,8,5.056946899815344,0.0,0.0
2025-07-19,NC-SBY-UTR-3,0.9999982656566606,429,6869.351867599999,27132.89398390001,15.67274834495412,7,0.4820305810397555,16,9.489772046831575,14,6.625323272216258,0.0,0.0
2025-07-19,NC-SBY-UTR-4,0.9999979549522094,583,6259.508570600008,23814.522378600017,15.097949191353386,11,0.5360432330827066,18,9.707106171980223,3,5.670622744558109,0.0,0.0
2025-07-19,NC-SBY-UTR-5,0.999998496872819,1197,8294.8466603,30042.796253900007,12.654443202337648,43,0.5472422077922076,46,9.346468580158378,32,4.195932625343826,0.0,0.0
2025-07-19,NC-SBY-UTR-6,0.9999856193211824,924,6478.337366599999,21642.206818399973,15.700507906270628,11,0.4720292350819673,14,9.475379132582775,6,3.5664407928721404,0.0,0.0
2025-07-19,NC-SBY-UTR-7,0.9943746795683014,829,8746.5358031,32604.3222813,14.889724138375348,17,0.5246422651933698,33,9.435064076955737,13,5.862299206762437,0.0,0.0
2025-07-19,NC-SDA-UTR-24,0.9998178217547252,514,9597.237679400005,36266.17422890001,12.257799595733337,39,0.5759704445333336,59,9.17036763513716,5,4.028343812296859,0.0,0.0
2025-07-19,NC-SDA-UTR-25,0.9999953161904356,361,7424.123650999997,27809.99341160001,12.985691691973235,12,0.5687817725752505,26,9.409108723366955,5,4.938987897553851,0.0,0.0
2025-07-19,NC-SDA-UTR-26,0.9999209897342882,1540,7959.9888704999985,30456.27991340001,14.711597384227131,11,0.5474794952681392,22,9.716056638122694,8,6.199729126907993,0.0,0.0
2025-07-19,OA_CLUSTER,0.9995090297383544,24530,172494.32069340002,654972.9933432,14.749915516741387,413,0.5102245134941183,578,9.352688188898885,279,5.448314121662318,0.0,0.0
2025-07-20,NC-SBY-BRT-15,0.999998379609772,952,8326.571782500001,30368.201317599985,13.328229834246573,14,0.5410684931506856,35,9.744679511540518,17,5.592098162887628,0.0,0.0
2025-07-20,NC-SBY-BRT-16,0.9999878053378176,533,9051.155115100002,38308.74539259997,11.731880236729234,13,0.5832144772117958,24,9.279651544269552,5,5.616740415958361,0.0,0.0
2025-07-20,NC-SBY-BRT-17,0.9999984588861488,696,8378.691274500003,33937.51943000002,13.517184406521748,23,0.5463885869565214,33,9.1680319677309,6,4.924699890333966,0.0,0.0
2025-07-20,NC-SBY-SEL-18,0.9989113136574074,786,8516.693907799998,34147.245803000005,16.47482216057692,18,0.4698966346153844,29,9.4998408146249,5,6.008909446889561,0.0,0.0
2025-07-20,NC-SBY-SEL-19,0.9999444174344878,492,7043.1074566,26958.64453439998,14.64706720280113,28,0.5056580299719892,37,8.960109567996923,31,3.84972846644929,0.0,0.0
2025-07-20,NC-SBY-SEL-20,0.9999975700801668,432,6536.871934400002,25621.138862299988,18.063870666141742,17,0.4305188102362207,21,9.30437365875161,13,5.5176508358560366,0.0,0.0
2025-07-20,NC-SBY-SEL-21,0.9999988129154797,373,6070.582521400001,24618.076216,13.861012284981683,9,0.540444139194139,18,9.37711179233886,5,6.536432458649638,0.0,0.0
2025-07-20,NC-SBY-SEL-22,0.9999977221247712,466,7753.442319100003,28426.720193599995,16.63734998723405,30,0.4909454787234044,39,9.557012520652998,9,3.888949431983674,0.0,0.0
2025-07-20,NC-SBY-SEL-23,0.9999876478405167,442,5777.511430699999,22857.47994370001,13.306730483193276,18,0.5468665966386552,22,9.36319822323726,5,4.952359171601526,0.0,0.0
2025-07-20,NC-SBY-TMR-10,0.9998118322113064,681,5901.390849999998,23043.77054380002,13.182403250519036,29,0.5438267013840828,32,8.988168462229352,28,5.096481572739769,0.0,0.0
2025-07-20,NC-SBY-TMR-11,0.9999649065975597,1797,7189.9307707000025,28547.230486900007,16.06443606588922,11,0.4744256559766761,23,9.51530962464619,7,6.301003127011326,0.0,0.0
2025-07-20,NC-SBY-TMR-12,0.9999978990954652,454,5446.736986200001,21743.62894619999,19.29963986763753,6,0.4096917475728155,11,9.847043631102506,11,7.907294015995409,0.0,0.0
2025-07-20,NC-SBY-TMR-13,0.9999981758226426,568,7585.834525899994,30598.63397740001,16.32776639021164,17,0.4723399470899469,27,9.282414164776728,7,5.697707843345841,0.0,0.0
2025-07-20,NC-SBY-TMR-14,0.9999981594744592,5296,6700.425023000001,26289.022966100005,13.274660083792051,24,0.5187408256880736,28,9.078757121116762,16,4.638974136380162,0.0,0.0
2025-07-20,NC-SBY-TMR-8,0.9999986203090508,741,7491.067478899998,29798.96738369998,11.510406118874174,26,0.5878211920529798,26,8.986344361749916,18,3.3655926589671714,0.0,0.0
2025-07-20,NC-SBY-TMR-9,0.999997692285844,397,6898.866774199998,29084.71149520001,14.831955751226996,9,0.5128645193251535,16,9.391600817683448,1,6.621858053273186,0.0,0.0
2025-07-20,NC-SBY-UTR-1,0.9999974307997752,547,5083.210374099999,21355.4065761,19.028316474301675,12,0.3788498603351952,13,9.532276194594411,10,6.730850502900687,0.0,0.0
2025-07-20,NC-SBY-UTR-2,0.9999547839506172,1112,11971.9575103,50358.94818399999,12.494566902457452,39,0.5550489916824196,53,9.199304927484093,14,4.599262757944094,0.0,0.0
2025-07-20,NC-SBY-UTR-3,0.9993085567347172,395,6541.741124899996,27097.41712419999,17.421865571559632,11,0.4580474006116211,19,9.619715096110744,11,5.9084356084261,0.0,0.0
2025-07-20,NC-SBY-UTR-4,0.99999843358396,530,6163.626853799995,23946.3222353,16.356856283458658,9,0.5068712406015037,15,9.890154220299822,3,5.794641855543943,0.0,0.0
2025-07-20,NC-SBY-UTR-5,0.9999984668109668,1217,7842.439354900002,29677.08450200002,14.32137807948052,28,0.4910019480519483,42,9.633783309299876,25,5.001614143379244,0.0,0.0
2025-07-20,NC-SBY-UTR-6,0.9999921187547586,710,5741.555370999999,20302.585985300004,17.906187558745877,10,0.431989344262295,13,9.626754505758898,4,3.9162124018004794,0.0,0.0
2025-07-20,NC-SBY-UTR-7,0.982457043002386,2330,8234.126067499998,31898.6528417,15.814055555801104,17,0.5135538674033149,27,9.568078500552833,16,5.918517458769539,0.0,0.0
2025-07-20,NC-SDA-UTR-24,0.99982091123594,555,9282.089494900009,36806.74827679999,12.139835317647051,36,0.566462221866667,50,9.221921971940466,8,4.490021337135997,0.0,0.0
2025-07-20,NC-SDA-UTR-25,0.999998451627508,359,6834.042833400004,27471.6951189,13.927685714046817,17,0.5388586956521738,31,9.307093564547804,14,3.225357694252676,0.0,0.0
2025-07-20,NC-SDA-UTR-26,0.99978889902918,1063,7872.132827200004,31335.587760700004,15.189466933132548,10,0.5224794177710839,20,9.766958185288212,11,6.3878381723415165,0.0,0.0
2025-07-20,OA_CLUSTER,0.9991006493656858,21947,166247.53680750003,658986.1549411,15.175197880528124,418,0.5001643925726141,603,9.40443061451259,267,5.390059220736823,0.0,0.0
2025-07-21,NC-SBY-BRT-15,0.9999978110896796,2319,8215.92044390001,28028.083550799976,13.500038710410957,29,0.5280445205479454,41,9.389599792302915,14,4.602919836738488,0.0,0.0
2025-07-21,NC-SBY-BRT-16,0.9999685979691388,2694,9423.8294241,35312.860986199994,10.149039573190358,45,0.6271809651474534,58,9.199764671935428,5,4.0773764385492495,0.0,0.0
2025-07-21,NC-SBY-BRT-17,0.9999243598064051,1932,8578.201061000003,32117.6986394,12.260981110326098,41,0.5778342391304345,55,9.05044763617788,9,4.028697328339343,0.0,0.0
2025-07-21,NC-SBY-SEL-18,0.9999914307116838,2904,9344.812030400006,32515.711546300012,14.713728162740384,19,0.5082201524038458,36,9.338016540326633,8,5.292528370412282,0.0,0.0
2025-07-21,NC-SBY-SEL-19,0.9947369005440584,2458,7564.352075999994,26312.2490189,14.25730545482955,19,0.5105578899159664,32,9.092019438094876,13,4.80584456631686,0.0,0.0
2025-07-21,NC-SBY-SEL-20,0.9999833379423164,3279,8135.606856200007,27267.221965399996,13.894874020734898,33,0.5373950131233596,40,9.119326992878255,14,4.292705496022426,0.0,0.0
2025-07-21,NC-SBY-SEL-21,0.9979140958524092,3223,7107.566644700002,22948.6863268,10.780395683516485,38,0.6138550062271064,55,9.029366452801142,11,3.290155827215875,0.0,0.0
2025-07-21,NC-SBY-SEL-22,0.999998028904696,2642,8096.984219600004,27184.58464089999,15.964436124734046,20,0.4987859042553194,29,9.433531062269724,8,4.982932984385136,0.0,0.0
2025-07-21,NC-SBY-SEL-23,0.9997812594069884,2087,6293.066800000001,21817.586593000007,11.060341214705884,26,0.6128728991596644,32,9.263572071572602,5,4.074377037317347,0.0,0.0
2025-07-21,NC-SBY-TMR-10,0.999956674698044,3079,6356.119583599994,22305.302307699996,13.983950983391006,11,0.5315769896193772,21,9.257467531264366,12,6.005936328369413,0.0,0.0
2025-07-21,NC-SBY-TMR-11,0.99909477377083,4810,8681.688717700003,28862.9103669,12.647631071428574,26,0.5655612244897964,40,9.293747873934722,11,4.549952130799254,0.0,0.0
2025-07-21,NC-SBY-TMR-12,0.999997436750479,1614,6205.850777,21616.321270300003,17.336095411003228,7,0.4542152103559872,24,9.73882825838854,4,6.247806155339797,0.0,0.0
2025-07-21,NC-SBY-TMR-13,0.9996893390538152,3207,8891.623961799998,30908.99248650001,12.664062967460318,26,0.5609021164021166,33,9.04252576386146,6,4.760092534786114,0.0,0.0
2025-07-21,NC-SBY-TMR-14,0.9999974161814574,6907,7082.5958074,24652.708926799995,13.442371484403672,18,0.5219918449541286,31,9.312518612282714,16,5.2952562711380144,0.0,0.0
2025-07-21,NC-SBY-TMR-8,0.9999562106893158,2874,7291.112970599998,26819.709162500003,12.73611810596026,20,0.5873932119205297,21,9.399437398563252,2,5.253464835761334,0.0,0.0
2025-07-21,NC-SBY-TMR-9,0.999998082825285,2006,6954.063547999999,25945.56004620001,14.0942657898773,17,0.5397147239263804,30,9.406954260663344,2,5.5731899588448055,0.0,0.0
2025-07-21,NC-SBY-UTR-1,0.9997006928302976,2550,6803.657821000004,23901.988193099987,13.157222289385468,41,0.5354909217877096,38,8.807767758709478,28,4.492761694370727,0.0,0.0
2025-07-21,NC-SBY-UTR-2,0.9995792329089886,4451,11470.919508100003,44210.53547940001,12.285931979584124,53,0.5775118147448015,66,9.22172723143624,13,4.310633063184273,0.0,0.0
2025-07-21,NC-SBY-UTR-3,0.999998618945937,2392,7538.345074099996,27118.091922100008,12.994645938226304,29,0.5585619266055047,47,9.294971334643227,12,4.588135020343287,0.0,0.0
2025-07-21,NC-SBY-UTR-4,0.9999979114452798,2068,6817.328668599998,24060.26469530001,13.358713174060156,24,0.5882546992481201,36,9.569839301625212,4,4.79572541501379,0.0,0.0
2025-07-21,NC-SBY-UTR-5,0.99988015000183,2879,8160.648716799999,28734.919836100024,13.258843982506528,29,0.516920779220779,38,9.283118237133202,27,4.92186872606555,0.0,0.0
2025-07-21,NC-SBY-UTR-6,0.9998014629049112,2443,7102.5689990999945,22966.308243300016,13.247232678360657,16,0.5453852459016394,34,9.423644873619605,9,5.239797636531741,0.0,0.0
2025-07-21,NC-SBY-UTR-7,0.994262051612348,4005,9677.326690299991,33097.659694900016,12.952864436464072,42,0.5844861878453038,60,9.300750691680218,18,4.424188204508145,0.0,0.0
2025-07-21,NC-SDA-UTR-24,0.9996310087875124,3607,10093.114818999997,35424.632173499995,11.177722447999995,42,0.6089546666666671,58,9.113426889412152,11,3.3131140021302588,0.0,0.0
2025-07-21,NC-SDA-UTR-25,0.9999813297342846,2535,7813.935663200005,26907.3190813,11.080281143143816,39,0.6278717949832775,58,9.221376660898567,11,3.807471926419714,0.0,0.0
2025-07-21,NC-SDA-UTR-26,0.999822076359166,3214,8463.823833600001,29961.51243000002,13.385704463554225,34,0.5878908132530114,51,9.5837975382289,17,4.5345028675382775,0.0,0.0
2025-07-21,OA_CLUSTER,0.9993061988004388,68823,181794.1904,638705.9558988002,13.270283629237989,629,0.5501649442595975,897,9.265236412148946,251,4.766414463520892,0.0,0.0
2025-07-22,NC-SBY-BRT-15,0.9999812445742662,1311,8308.753813699997,28282.57617419999,12.796984278356163,25,0.5478043378082191,46,9.393566136399103,19,4.586458171011204,0.0,0.0
2025-07-22,NC-SBY-BRT-16,0.9999987867949914,1298,9623.390295300003,35678.96804600001,9.457439904557637,61,0.6438987935656842,84,9.138215351542616,5,3.762044667407669,0.0,0.0
2025-07-22,NC-SBY-BRT-17,0.9628326157445156,3878,8885.4585489,31778.328919200005,11.04966425326086,42,0.6119884510869568,68,8.976933265256111,7,3.717308997497206,0.0,0.0
2025-07-22,NC-SBY-SEL-18,0.996419131513989,1514,9531.1810022,32808.41362490001,12.766850860096149,43,0.5441850961538465,58,9.24312742363058,14,3.924491575533296,0.0,0.0
2025-07-22,NC-SBY-SEL-19,0.9921736050549796,1079,7775.144303400006,26771.31491109997,13.779190112359547,29,0.5134964985994399,37,9.022691695059718,16,4.152868986468123,0.0,0.0
2025-07-22,NC-SBY-SEL-20,0.9993290252744472,2158,8345.511311600001,27656.3132998,13.006210007611545,31,0.5445352144356959,35,9.032781314022326,12,4.378291745966382,0.0,0.0
2025-07-22,NC-SBY-SEL-21,0.9371713655941482,3898,7329.3833571999985,23232.2807413,12.39761021318682,29,0.5671547619047621,35,9.248469770071964,10,4.456826469416944,0.0,0.0
2025-07-22,NC-SBY-SEL-22,0.9999981822967224,1216,8314.153347399999,27851.7984909,15.062227210106371,23,0.5229767287234044,31,9.362820126283616,12,4.764482949765276,0.0,0.0
2025-07-22,NC-SBY-SEL-23,0.9667036250688056,994,6419.0797315999935,22105.317712899978,9.13864583886463,34,0.6766244541484724,50,9.159231351269414,5,3.607561537674438,0.0,0.0
2025-07-22,NC-SBY-TMR-10,0.9998942955192957,1181,6413.736240700002,22637.76624830001,13.837607513494806,13,0.5262854671280277,17,9.259313237212965,16,5.750609332700162,0.0,0.0
2025-07-22,NC-SBY-TMR-11,0.9750343847856604,3434,8800.493304700005,29619.772621100004,12.506396611078715,15,0.5619431486880465,37,9.296387635477474,10,5.6172500965758365,0.0,0.0
2025-07-22,NC-SBY-TMR-12,0.9998726754951046,870,6403.865250099999,22409.516755499983,16.444011176699046,13,0.4676642394822005,26,9.603891110341312,5,5.7785727680277965,0.0,0.0
2025-07-22,NC-SBY-TMR-13,0.9991297428542673,2889,9353.681238099996,31951.658930299986,11.936182617195763,38,0.5784098325396827,46,8.986295338236362,10,4.191304124321536,0.0,0.0
2025-07-22,NC-SBY-TMR-14,0.9999983364480688,5701,7313.086960499999,25410.40111129999,11.89294551620796,26,0.5590519877675844,42,9.093492792430483,14,4.522826953363599,0.0,0.0
2025-07-22,NC-SBY-TMR-8,0.9981526616894336,1720,7377.428750999998,27068.986978300003,11.483885279801328,22,0.5989290841059608,30,9.302509990550243,7,4.893286661710871,0.0,0.0
2025-07-22,NC-SBY-TMR-9,0.9999977987920552,1862,7092.913658799999,26438.88628250001,13.642288772699388,25,0.5447177914110434,26,9.400030197958648,4,5.301410628692746,0.0,0.0
2025-07-22,NC-SBY-UTR-1,0.9999232901502796,1640,6898.267376899996,24308.688155800013,12.785068110335205,35,0.5437548882681565,39,8.8050449850181,28,4.395746343410542,0.0,0.0
2025-07-22,NC-SBY-UTR-2,0.9999545414081256,2130,11568.574902299995,44240.53257589998,11.75853003913044,76,0.5926316950850656,91,9.142984197081676,19,3.608269220848558,0.0,0.0
2025-07-22,NC-SBY-UTR-3,0.9998333459064194,1136,7674.490886700005,27169.2385917,12.521138972445812,34,0.5684217636085623,47,9.2624915395331,17,4.33454281153528,0.0,0.0
2025-07-22,NC-SBY-UTR-4,0.9999980832441824,1003,6858.716127299994,24135.64226140001,13.19473300225564,22,0.5917500000000001,38,9.63809847172968,3,4.68218251004976,0.0,0.0
2025-07-22,NC-SBY-UTR-5,0.9993768935647508,2366,8279.496193100003,28899.73627530003,12.30377650052082,38,0.5337099566233765,42,9.18340966847836,36,4.50947858614208,0.0,0.0
2025-07-22,NC-SBY-UTR-6,0.986183955935497,2984,7283.926280000006,22435.72774160001,12.635743335197366,23,0.5674237704918036,37,9.308869107152082,8,4.586395287515393,0.0,0.0
2025-07-22,NC-SBY-UTR-7,0.993978382604078,1583,9827.977824199992,32925.382715299995,12.583902047790048,35,0.5836061234806634,53,9.243798682930231,17,4.1490582215875165,0.0,0.0
2025-07-22,NC-SDA-UTR-24,0.9982921459633126,1672,10024.19318440001,35027.92540920001,11.453569656064683,39,0.5991133333333329,66,9.151272230159936,12,3.2521734755607907,0.0,0.0
