Date,Traffic_H3I (TB),Traffic_IM3 (TB),Traffic_Total(TB)
2025-05-01,2493.59032303,4822.72143774,7316.31176073
2025-05-02,2155.36368394,4149.8472977,6305.21098152
2025-05-03,2433.03185668,4717.45522405,7150.48708103
2025-05-04,2536.74933574,4890.19830078,7426.9476368099995
2025-05-05,2281.60247754,4401.21479369,6682.81727114
2025-05-06,2288.5676792,4438.37797134,6726.9456505
2025-05-07,2364.63976177,4511.64464889,6876.28441058
2025-05-08,2337.28187122,4469.10904798,6806.39091903
2025-05-09,2395.60626416,4580.4109292,6976.01719334
2025-05-10,2496.51633448,4794.57677718,7291.0931118299995
2025-05-11,2677.80307596,5143.19228129,7820.99535746
2025-05-12,2565.36910587,4927.58263182,7492.95173783
2025-05-13,2442.75347927,4688.44687287,7131.200352
2025-05-14,2326.26706538,4458.37434279,6784.64140822
2025-05-15,2314.47642314,4431.20102266,6745.67744606
2025-05-16,2372.51356324,4554.1995007,6926.71306397
2025-05-17,2437.62854329,4684.36166264,7121.99020598
2025-05-18,2568.6343797600002,4910.0872451000005,7478.72162501
2025-05-19,2324.28194379,4443.05979061,6767.34173467
2025-05-20,2285.06634042,4379.89804929,6664.96438948
2025-05-21,2347.8622371,4483.17560947,6831.03784646
2025-05-22,2385.40472021,4564.99771483,6950.40243513
2025-05-23,2396.9388713,4596.36902312,6993.30789446
2025-05-24,2485.79118766,4775.82584421,7261.61703199
2025-05-25,2596.69849236,4952.38678907,7549.0852813
2025-05-26,2316.94026234,4434.87372909,6751.81399171
2025-05-27,2286.83744518,4385.5747976,6672.41224199
2025-05-28,2337.72729448,4496.06466122,6833.79195568
2025-05-29,2536.97540024,4863.43951651,7400.41491678
2025-05-30,2446.08821575,4694.18613463,7140.27435031
2025-05-31,2511.54823455,4819.86288978,7331.41112452
2025-06-01,2531.97956778,4847.98868353,7379.96825119
2025-06-02,2283.39237069,4366.25819322,6649.65056399
2025-06-03,2302.54148206,4414.46241776,6717.00389978
2025-06-04,2342.12419796,4491.47954366,6833.60374189
2025-06-05,2478.8185192,4788.96145979,7267.77997895
2025-06-06,2673.53080382,5132.59899425,7806.12979806
2025-06-07,2523.92172067,4884.60894475,7408.53066516
2025-06-08,2591.99028673,4998.69660857,7590.68689491
2025-06-09,2406.45557174,4637.38848733,7043.8440593
2025-06-10,2348.45044775,4526.2324102,6874.68285779
2025-06-11,2363.55584476,4562.71407267,6926.2699174300005
2025-06-12,2400.00505507,4608.69386221,7008.69891739
2025-06-13,2405.75036057,4612.3842987,7018.1346592499995
2025-06-14,2528.36590472,4853.87331161,7382.23921663
2025-06-15,2609.20778021,4984.46031473,7593.66809518
2025-06-16,2364.75980031,4520.18983907,6884.94963978
2025-06-17,2392.49914751,4592.28693454,6984.78608212
2025-06-18,2359.55584656,4520.8911013,6880.44694806
2025-06-19,2361.84622126,4524.60007871,6886.44630014
2025-06-20,2390.86805156,4578.96905745,6969.83710943
2025-06-21,2492.11351,4786.81609404,7278.9296042999995
2025-06-22,2607.04356119,4980.21983902,7587.26339996
2025-06-23,2408.83208853,4592.35631494,7001.18840336
2025-06-24,2424.01808907,4613.0232299,7037.04131945
2025-06-25,2430.35491983,4612.0137053,7042.36862568
2025-06-26,2464.95467882,4671.27742528,7136.23210383
2025-06-27,2682.31060885,5071.22786397,7753.53847264
2025-06-28,2598.11967437,4931.24198622,7529.36166054
2025-06-29,2640.42933342,4974.21921293,7614.64854644
2025-06-30,2443.55256405,4599.9993270800005,7043.55189103
2025-07-01,2459.46623468,4651.40270923,7110.86894372
2025-07-02,2456.82445812,4638.18313627,7095.0075942
2025-07-03,2455.53864629,4635.57323338,7091.1118795699995
2025-07-04,2460.09168506,4637.09208942,7097.18377442
2025-07-05,2440.45761262,4667.22600695,7107.68361927
2025-07-06,2681.92995013,5029.61560178,7711.54555184
2025-07-07,2478.9730018,4655.47264183,7134.44564351
2025-07-08,2457.23517714,4599.69259979,7056.92777699
2025-07-09,2424.41793664,4544.75036494,6969.16830142
2025-07-10,2422.16419323,4538.81479218,6960.97898522
2025-07-11,2426.02333128,4549.41250375,6975.43583469
2025-07-12,2501.99771818,4705.93834901,7207.93606705
2025-07-13,2571.84587851,4799.8636246999995,7371.70950298
2025-07-14,2337.07811047,4346.34349448,6683.4216049999995
2025-07-15,2342.72006963,4378.2224662300005,6720.94253555
2025-07-16,2336.20035905,4373.05497783,6709.25533694
2025-07-17,2348.7996058,4402.905872249999,6751.70547822
2025-07-18,2418.1594752299998,4526.76270621,6944.9221813
2025-07-19,2499.52125416,4690.88976056,7190.41101472
2025-07-20,2568.60864704,4811.28819217,7379.896839
2025-07-21,2311.26486397,4338.05015318,6649.3150170300005
2025-07-22,2316.31870215,4346.86519104,6663.1838933
2025-07-23,2360.73540724,4445.34112791,6806.07653548
2025-07-24,2361.55252565,4433.40635368,6794.95887919
2025-07-25,2407.9383901,4524.9119365100005,6932.85032696
2025-07-26,2503.23808332,4704.88459836,7208.12268173
2025-07-27,2600.4353184,4857.94648355,7458.38180208
2025-07-28,2308.09310156,4333.64385836,6641.73695993
2025-07-29,2356.17799235,4440.94510676,6797.12309934
2025-07-30,2315.05243974,4348.05245732,6663.10489702
2025-07-31,2304.54484958,4322.547099,6627.09194844
2025-08-01,2378.95900677,4475.15186377,6854.11087076
2025-08-02,2472.94693777,4658.82338951,7131.77032756
2025-08-03,2568.57815933,4826.11145149,7394.68961079
2025-08-04,2294.02528879,4311.44390574,6605.46919423
2025-08-05,2259.21976402,4259.03150325,6518.2512672
2025-08-06,2346.64158607,4400.25944383,6746.90102957
2025-08-07,2362.33579588,4432.83281221,6795.16860823
2025-08-08,2452.66683824,4605.67816693,7058.34500527
2025-08-09,2543.98083653,4793.72290452,7337.70374099
2025-08-10,2660.8926444,4997.67293142,7658.56557617
2025-08-11,2362.11569383,4437.04736165,6799.16305544
2025-08-12,2383.41088653,4497.9458093,6881.35669606
2025-08-13,2415.96859811,4538.0000242900005,6953.96862263
2025-08-14,2353.2248578,4447.53376805,6800.75862567
2025-08-15,2424.46096344,4568.38022597,6992.84118927
2025-08-16,2587.15277377,4884.17012726,7471.32290076
2025-08-17,2803.02669852,5275.11680109,8078.14349954
2025-08-18,2572.31003617,4884.94236781,7457.25240421
2025-08-19,2462.27384931,4672.85419752,7135.12804688
2025-08-20,2368.6107707,4489.65285932,6858.26362998
2025-08-21,2408.93429076,4554.2101182,6963.14440885
